Location,Airport,1,2,3,4,5,6,7,8,9,10,11,12
India,GOI,2.560215,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,GOP,3.33099,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,GWL,2.99759,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,HJR,3.18504,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,HYD,2.600175,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IDR,3.16824,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IMF,3.64704,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,ISK,3.21759,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXB,3.0300333333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXC,3.18504,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXE,3.381085,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXJ,3.25224,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXL,3.97989,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXM,3.02449,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXP,3.21549,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXR,3.26694,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXU,3.26064,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXV,3.58614,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXW,3.63864,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXY,4.34225,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,IXZ,3.23964,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,JAI,2.764855,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,JDH,3.26904,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,JGA,3.22914,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,JSA,3.29424,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,KNU,3.29529,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,LKO,3.20199,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,MAA,2.59398,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,NAG,2.45156,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,OZ1,3.21759,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,PAT,4.0556133333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,PBD,3.23859,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,PNQ,3.319045,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,RAJ,3.17244,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,RPR,3.078945,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,SLV,3.23544,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,STV,3.14094,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,SXR,3.01079,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,TIR,3.00838,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,TRV,3.03504,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,TRZ,2.95609,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,UDR,3.46579,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,VGA,3.18611,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,VNS,2.90939,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
India,VTZ,3.16449,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,AMQ,3.42111,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BDJ,3.353,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BDO,2.97808,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BEJ,3.088,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BIK,3.42111,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BKS,3.035,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BMU,3.12964,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BPN,2.95551,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BTH,2.96308,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BTJ,3.25,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Indonesia,BWX,3.12964,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
